SubjID,L_bankssts_surfavg,L_caudalanteriorcingulate_surfavg,L_caudalmiddlefrontal_surfavg,L_cuneus_surfavg,L_entorhinal_surfavg,L_fusiform_surfavg,L_inferiorparietal_surfavg,L_inferiortemporal_surfavg,L_isthmuscingulate_surfavg,L_lateraloccipital_surfavg,L_lateralorbitofrontal_surfavg,L_lingual_surfavg,L_medialorbitofrontal_surfavg,L_middletemporal_surfavg,L_parahippocampal_surfavg,L_paracentral_surfavg,L_parsopercularis_surfavg,L_parsorbitalis_surfavg,L_parstriangularis_surfavg,L_pericalcarine_surfavg,L_postcentral_surfavg,L_posteriorcingulate_surfavg,L_precentral_surfavg,L_precuneus_surfavg,L_rostralanteriorcingulate_surfavg,L_rostralmiddlefrontal_surfavg,L_superiorfrontal_surfavg,L_superiorparietal_surfavg,L_superiortemporal_surfavg,L_supramarginal_surfavg,L_frontalpole_surfavg,L_temporalpole_surfavg,L_transversetemporal_surfavg,L_insula_surfavg,R_bankssts_surfavg,R_caudalanteriorcingulate_surfavg,R_caudalmiddlefrontal_surfavg,R_cuneus_surfavg,R_entorhinal_surfavg,R_fusiform_surfavg,R_inferiorparietal_surfavg,R_inferiortemporal_surfavg,R_isthmuscingulate_surfavg,R_lateraloccipital_surfavg,R_lateralorbitofrontal_surfavg,R_lingual_surfavg,R_medialorbitofrontal_surfavg,R_middletemporal_surfavg,R_parahippocampal_surfavg,R_paracentral_surfavg,R_parsopercularis_surfavg,R_parsorbitalis_surfavg,R_parstriangularis_surfavg,R_pericalcarine_surfavg,R_postcentral_surfavg,R_posteriorcingulate_surfavg,R_precentral_surfavg,R_precuneus_surfavg,R_rostralanteriorcingulate_surfavg,R_rostralmiddlefrontal_surfavg,R_superiorfrontal_surfavg,R_superiorparietal_surfavg,R_superiortemporal_surfavg,R_supramarginal_surfavg,R_frontalpole_surfavg,R_temporalpole_surfavg,R_transversetemporal_surfavg,R_insula_surfavg,LThickness,RThickness,LSurfArea,RSurfArea,ICV
NYU_1-29196,894,642,1941,1192,393,3143,3839,3067,935,4214,2120,2904,1470,2726,588,1367,1253,577,1212,1320,4572,1250,4190,2720,676,5742,6194,5715,3079,3821,208,415,346,1704,727,662,1689,1327,435,3202,5669,2848,786,3998,2063,2895,1672,2639,624,1329,1268,859,1536,1300,3834,1103,3976,3520,522,5726,5934,5125,2805,3569,292,371,258,1618,2.89661,2.94827,76428.2,76182.2,1.37518e+06
NYU_1-29197,1063,456,1967,1468,454,3213,3981,3462,749,5036,2046,3337,1606,3008,527,1334,2003,625,1392,1263,3922,1184,4245,3642,694,5240,6413,4948,3151,3629,247,429,368,1844,886,760,1991,1397,354,3609,5688,2726,807,4078,2073,3160,1879,2870,650,1281,1501,750,1550,1409,3367,1031,4064,3789,619,5117,6211,5585,3135,3091,319,340,260,1952,2.96086,2.94979,78947,78298.1,1.44755e+06
NYU_1-29198,1210,792,3021,1616,338,3599,4986,3574,724,5004,2503,2706,1988,3364,724,1815,1997,664,1329,1195,4090,1414,4966,4225,1137,6654,8169,4904,3661,3652,230,497,460,2315,1106,592,2628,1581,352,3557,5150,3598,1109,4682,2687,2701,2102,3770,722,1901,1654,795,1738,1399,4114,1361,5449,4101,568,6955,7648,5863,3728,3762,327,434,340,2028,2.78907,2.75131,89520.3,90501.5,1.60424e+06
NYU_1-29199,1051,549,3225,1361,378,3145,3946,3035,885,5420,2425,2751,1665,2676,681,1753,1739,783,1185,1215,4086,1197,4731,3681,587,6576,7686,4900,3796,3549,256,509,596,2111,956,676,2836,1412,366,3081,5516,2897,1024,4479,2537,2775,1839,3123,815,1958,1711,735,1864,1459,4161,1319,4502,3850,609,6386,7335,4889,3821,3577,331,387,352,2452,2.87727,2.86648,84129.6,86031.8,1.40841e+06
NYU_1-29200,1027,566,2617,1387,342,3513,4550,3225,983,5012,2372,3138,1505,3058,627,1288,1550,589,1234,1375,4361,1137,4729,3665,684,5077,6107,5537,3494,3967,208,398,433,1895,881,852,1999,1573,438,3507,6129,3026,809,4720,2016,3329,1526,3196,603,1838,1257,650,1286,1510,4625,1180,4974,3339,502,5130,6752,5068,3443,3671,336,347,316,1973,2.82355,2.83932,81647.8,82801.1,1.44721e+06
NYU_1-29201,1077,637,2309,1345,411,2997,5390,3708,1213,5390,2624,3345,1376,3160,791,1521,1784,686,1338,1239,4890,1135,5630,4372,730,6385,8078,5542,4091,3834,274,571,469,2034,1080,836,2464,1624,350,3523,6017,3092,1010,5441,2860,3105,1885,3603,785,1359,1863,837,1787,1280,4659,1088,5361,4299,728,5693,7192,6032,3853,3916,350,470,335,2312,2.85852,2.87873,90376.2,91090,1.51376e+06
NYU_1-29202,1301,736,3581,1330,532,3968,5403,4018,1617,5814,2962,2971,2051,3747,983,2039,1985,746,1419,1170,4648,1833,6941,4749,1231,6925,9077,6372,4207,4477,289,609,519,2283,828,571,3680,1509,556,3943,5678,4061,1076,5979,2902,1968,2399,4172,917,2747,1217,924,1816,1524,4852,1479,5407,4787,810,8585,10076,5780,4218,5153,433,489,360,2248,2.75377,2.79285,102534,103143,1.63873e+06
NYU_1-29203,1026,497,2261,1638,371,3037,4788,2264,934,5130,2608,3042,1453,2408,679,1272,1431,637,1155,1322,3893,1019,5092,3863,779,5473,6382,4957,3824,3008,205,427,499,2029,939,934,2280,1641,335,2652,5978,2745,725,4868,2381,3049,1888,3075,615,1321,1087,790,1166,1637,3465,1013,4862,3785,760,6110,5956,5728,3243,2785,292,404,294,2178,2.57334,2.56848,79403.6,80982.1,1.41721e+06
NYU_1-29204,1085,638,2621,1277,441,3626,4990,3843,1230,4701,2500,2659,1804,3540,755,1212,1699,642,1484,1137,4347,1279,4869,3806,875,6231,7201,5457,4373,4283,298,463,370,2061,1176,621,2457,1564,450,3532,6571,3341,1089,5092,2124,2795,1770,3613,717,1599,1885,794,1582,1359,4391,1318,4807,4081,757,5618,7854,5368,3713,3983,331,470,413,2015,2.7988,2.82576,87800.8,89253.6,1.51297e+06
NYU_1-29205,1236,746,2107,1364,329,2865,5247,3816,1042,5667,2734,2897,1758,3308,894,1067,1500,627,1760,1372,4038,1351,5182,3419,851,5799,6643,5003,3530,3924,175,460,512,2640,1102,644,2131,1598,346,2768,5824,3512,773,5303,2485,3079,1824,4161,774,1657,1174,823,1434,1362,3621,1343,5094,3469,529,6486,6884,4773,3495,3269,259,441,340,2298,2.60013,2.58208,85865.7,85075.3,1.49418e+06
NYU_1-29206,1108,646,2499,1499,366,3701,5242,3668,1254,4875,2378,2971,1428,3018,739,1598,1794,721,1186,1317,4079,1300,4914,3704,820,6274,7623,5210,3655,4429,166,447,496,1903,1037,1118,2086,1575,195,3053,6500,3303,973,4848,2273,2862,1532,4137,762,1784,1630,788,1490,1228,3784,1394,4936,3816,689,7125,6988,5183,3899,2966,349,500,403,1765,2.76169,2.79675,87026.7,86971.3,1.46697e+06
NYU_1-29208,1499,877,2609,1271,315,2886,4423,3151,1440,4617,2357,2770,1675,3039,560,1431,1960,642,1554,1424,4830,1290,5005,4236,927,6521,7755,6340,4241,3790,288,534,551,1955,961,864,2902,1218,267,2975,5715,3799,1136,5267,2229,2144,1569,3515,485,1822,1861,718,1693,1282,4110,1508,5669,4532,650,6181,6773,5465,3855,4172,294,483,301,1887,2.91513,2.92115,88763.7,88304.9,1.55363e+06
NYU_1-29210,922,573,2668,1411,330,2960,4370,3428,1173,5255,2557,3508,1722,3344,626,1388,1774,749,1298,1148,5090,1324,5312,4405,795,7136,7791,6172,4308,4109,210,518,531,1948,985,912,2630,1667,392,3486,5822,3332,877,5723,2656,3626,1812,3703,631,1695,1718,802,1571,1702,4709,1194,5106,4583,768,6434,7905,6312,3888,3397,352,444,278,2094,2.80779,2.80195,90854.4,93207.4,1.48284e+06
NYU_1-29211,1281,544,2953,1686,370,3498,4722,3744,1074,5869,3052,2938,1917,3605,798,2021,1786,744,1865,1476,4558,1356,5421,4058,628,6824,9237,5437,4150,4631,254,378,540,2262,1036,706,3019,1801,308,3564,6827,3537,1103,5154,2855,3329,2192,3893,736,2046,1375,907,1660,1680,4092,1549,5909,4614,536,7046,8449,5280,3631,3919,262,398,387,2330,2.66795,2.68106,95677,96130.3,1.56258e+06
NYU_1-29212,1005,609,2522,1482,365,3099,4945,3969,1218,4026,2734,2783,2009,3007,746,1342,1670,529,1386,1161,3872,1232,4274,3746,600,5271,7015,4709,3640,3188,228,475,532,2028,995,1076,2051,1291,338,2907,5690,3340,1004,3506,2336,2667,2061,3466,577,1447,1435,805,1238,1185,3594,1253,4612,4274,583,5915,6482,5515,3963,3062,255,437,316,1985,2.55229,2.51286,81415.7,81662.3,1.32817e+06
NYU_1-29213,829,549,2366,1254,494,3167,3628,2594,1106,4126,2093,2790,1725,2437,1248,1475,1564,541,975,1259,3961,1070,4467,3731,780,4835,6147,5432,3672,3654,202,501,446,1812,797,541,2176,1454,278,3061,4871,2710,990,4062,1827,2585,1352,2988,663,1473,1256,657,1278,1418,3894,986,4553,3778,453,5102,6397,5122,3617,3668,273,390,300,1818,2.77651,2.76712,76927.6,76789.3,1.31791e+06
NYU_1-29214,1292,602,2734,1304,349,3747,5286,3333,1523,4657,2456,3054,1662,3442,712,1738,1519,507,940,1103,4499,1361,4877,3971,730,5389,7127,6136,3715,3710,191,498,440,1849,908,634,2435,1468,439,3794,6714,3025,1101,4588,2341,3354,1967,3596,755,1664,1188,699,1149,1385,4605,1365,4948,4538,493,5881,7308,5997,3434,4113,279,389,382,2018,2.89437,2.87759,86452.4,88951.2,1.42742e+06
NYU_1-29215,1178,572,1864,1708,539,3351,4605,3743,1077,4702,2688,3218,1492,2930,700,1879,1412,615,1349,1433,4356,993,4647,3564,665,6354,7039,6208,3748,4566,205,484,392,2057,812,806,1666,1797,363,3891,5720,3424,902,4335,2431,2834,1631,3372,766,1760,1091,766,1487,1497,4284,1126,4899,3615,463,6112,7398,6455,3686,3972,304,373,358,2138,2.88916,2.82622,86329.1,86533.8,1.3721e+06
NYU_1-29216,941,565,2077,1612,258,2936,4648,2895,1321,4833,2533,3209,1522,2979,689,1224,1868,729,1475,1354,4700,1083,5534,4301,583,6384,7349,5909,3720,3455,315,431,537,2093,893,651,2523,1598,276,2571,4989,3078,984,4810,2404,2689,1596,3593,612,2018,1632,652,1530,1339,4468,1203,5797,3809,468,5920,7079,5364,3850,3599,333,384,406,1963,2.82434,2.81249,86061,85083.4,1.4799e+06
NYU_1-29218,1082,750,2955,1576,347,3561,5345,2794,1434,4571,2720,3125,2120,2818,555,1744,1630,631,1370,1195,4350,1558,5240,4398,678,6271,8350,6187,4195,4457,241,564,413,2037,1204,925,2734,1427,287,3517,5568,3338,1005,4329,2354,3586,1890,3865,685,1605,1321,863,1531,1476,4327,1266,5209,4155,904,6478,8042,6269,3399,4011,295,412,336,2131,2.6932,2.75696,91262.7,90744.7,1.38663e+06
NYU_1-29219,1070,692,2194,1255,417,3216,4309,4151,1659,4730,2321,2452,1242,3110,699,1544,2048,654,1199,1170,5268,1347,5093,4230,771,5296,6958,7206,3248,3586,171,464,402,1986,1077,677,1771,1533,376,3343,5879,3533,1037,4665,2337,2914,1459,3283,563,1754,1104,828,1299,1444,4416,1462,4820,4574,612,6322,7657,5831,3632,4087,218,391,294,2228,2.76366,2.77187,86159.6,87419.9,1.37684e+06
NYU_1-29220,1209,687,2617,1344,438,4334,5680,3697,1265,4905,2758,3284,1819,3397,954,1431,2427,735,2119,1200,4936,1248,5132,4614,720,6222,7857,6547,4742,4726,250,531,524,2232,1138,737,1999,1517,483,4395,6514,3329,1179,4952,2553,3110,1980,3828,944,1552,1518,921,1888,1359,4443,1305,5222,4733,549,7492,8811,6767,4585,4214,383,347,525,2322,2.8242,2.91855,96583.8,97592.8,1.61781e+06
NYU_1-29221,1028,653,3227,1287,442,3275,4965,3716,1515,5516,2887,3207,1796,3496,735,1505,1782,676,1573,1040,4442,1497,5487,3987,639,6961,8381,6922,4527,4887,229,508,624,2082,1196,947,2862,1336,494,3064,7475,3546,1142,5209,2852,3497,2309,4148,768,1689,1829,883,1656,1370,4183,1225,5598,4433,641,6546,7948,6034,4047,3368,326,454,411,2021,2.66193,2.70677,95496.4,95507.2,1.50597e+06
NYU_1-29222,1161,1089,3081,1403,333,2553,5251,3193,1210,6348,2231,2366,1803,3090,741,1591,1269,622,1128,1051,4353,1536,6222,3852,1015,7260,6424,5523,3340,3244,298,399,305,2234,852,1043,2439,1255,223,2244,6236,2510,1248,5235,2100,2099,1897,3557,590,1661,1281,715,1735,1372,4124,1377,5205,3763,765,7426,7671,5572,3400,3044,298,376,279,1793,2.59733,2.64641,87516.8,85387.4,1.54814e+06
NYU_1-29223,1124,628,2424,1592,456,3583,4997,3493,1440,5086,2389,3325,1751,3262,793,1423,1594,685,1242,1361,4794,1495,5319,4550,703,6872,7457,5326,3627,3621,219,520,543,2055,851,810,2244,1623,325,3458,6493,3359,1153,4913,2577,3055,1434,3243,680,1518,1205,947,1381,1429,4059,1461,5311,5206,675,6357,7766,6046,3774,3730,294,450,316,2095,2.6939,2.65898,89749.1,90235.5,1.48971e+06
NYU_1-29224,1370,610,2525,1927,540,4360,5225,3797,1067,4574,2385,3199,1583,3400,787,1544,1638,674,1384,1460,4367,1414,4420,4073,610,6289,7175,5885,3937,4653,229,577,508,1896,891,700,2001,1708,453,3917,5661,3356,996,5310,2163,3417,1793,3544,818,1548,1286,661,1301,1786,4749,1308,4801,4434,594,6592,6881,5772,3667,4153,347,597,318,1810,2.86746,2.88525,90082.3,89332.2,1.4847e+06
NYU_1-29225,1136,582,1627,1647,355,3343,6224,3509,1332,5191,2507,2899,2023,3123,681,1537,1410,715,1402,1564,5358,1477,5762,4904,1035,7065,7490,4800,3643,3723,245,439,530,2170,997,886,1466,1766,382,3177,5821,4050,1345,5111,2184,3194,1814,3407,683,1644,1600,869,1360,1717,4406,1442,4302,5923,679,6587,7046,5895,3994,4652,303,468,341,1977,2.94138,2.92421,91445.9,91488.5,1.51976e+06
NYU_1-29226,1240,595,2686,1407,497,3728,4688,3422,1514,5538,2409,3349,1577,3207,971,1548,1635,675,1102,1338,5278,1370,5327,4415,713,6508,8339,7142,4621,5357,306,537,440,1964,1082,1093,2516,2143,354,3628,6686,3319,1060,6033,2591,3775,1930,3804,830,1553,1377,784,1378,1911,5149,1559,5393,4556,853,6327,8211,6700,4222,4786,340,425,412,2012,2.81846,2.81328,95447.1,98788.2,1.59528e+06
NYU_1-29227,1212,638,2338,1392,422,4041,4621,3329,1043,4992,2605,2669,1659,3218,683,1285,1498,764,1280,1200,4793,1272,4834,4078,744,5971,7757,5765,3902,4121,197,525,410,1945,788,648,2135,1504,495,3885,5853,3216,899,4262,2792,2934,1880,3251,714,1552,1465,891,1159,1413,4720,1126,5299,4644,600,6739,7699,5789,3764,3923,313,485,419,2128,2.87233,2.90632,87200.8,89383.1,1.48007e+06
NYU_1-29228,1240,716,2677,1732,385,3754,4568,3341,1170,4759,2615,3241,1837,3504,703,1580,1917,718,1247,1614,4564,1548,5461,4902,859,5694,8303,6973,4749,4859,287,590,487,2131,1142,615,2035,1846,436,3334,6614,3797,1171,5188,2539,3219,1764,3874,710,1934,1442,855,1762,1532,5014,1313,5740,5446,547,7360,7729,6009,3759,4206,393,471,354,2106,2.81772,2.81891,94724.5,96260.3,1.55037e+06
NYU_1-29229,1199,534,2615,1291,298,3137,4809,3198,1227,5122,2746,2561,1918,3392,876,1359,2137,818,1737,1396,4640,1274,5534,4347,788,6772,8075,5551,4234,3776,204,415,603,2235,976,653,2148,1849,274,2922,5749,2912,1308,4814,2570,3347,1857,3505,631,1374,1637,848,2089,1375,4486,1378,5831,4213,491,6258,8273,5793,4132,3491,314,465,468,2222,3.00885,3.00739,90819.5,90651,1.55546e+06
NYU_1-29230,824,603,2377,1816,528,3696,4322,2979,1097,5355,2656,3526,1692,3256,742,1549,1556,553,1265,1585,4291,1226,5267,3638,758,5932,7341,5412,4593,4116,226,570,573,1872,843,825,1909,1497,341,3455,5820,3346,1387,5364,2438,3691,1793,3777,703,1404,1819,685,1819,1585,4279,1391,5563,3632,617,5201,7216,6213,4087,3333,301,422,416,1929,2.75562,2.78591,87791.1,89099.4,1.46881e+06
NYU_1-29231,841,478,2290,1502,363,3222,4930,3203,951,4971,2401,3173,1371,2807,608,1307,1597,459,1647,1321,4385,1332,5100,4045,818,5527,7277,5543,3424,3481,242,569,520,1956,1012,667,1862,1895,388,3280,4920,3036,850,4991,2191,2767,1599,3282,657,1622,1408,888,1428,1616,4296,1167,4520,4138,525,5520,7365,5558,3449,3149,318,404,380,1879,2.81035,2.79362,83660.1,83025.6,1.42293e+06
NYU_1-29232,1078,629,2257,1641,412,3662,4841,3387,1203,4838,2510,3168,1727,3515,1022,1328,1694,635,1209,1429,4601,1173,4952,4530,846,5521,6971,6145,4055,3642,220,484,532,2474,974,807,2143,1808,252,3119,5430,2660,772,4949,2380,3016,1864,3747,678,1962,1336,783,1256,1710,4265,1435,4565,3839,623,6672,6918,5982,3883,4271,387,427,411,2346,2.8733,2.86835,88331.6,87672.3,1.44668e+06
NYU_1-29233,1285,715,1687,1435,423,3624,4458,3974,1034,4119,2715,3172,2149,3446,942,1667,1426,748,1229,1264,5400,1462,6444,3817,914,6339,9185,6452,4370,4759,203,494,603,2337,938,723,2136,1512,460,3879,4739,3441,1078,5119,2800,3195,2080,3153,742,1602,1421,974,1501,1483,5029,1269,6776,4279,891,6433,8502,5965,4457,4801,252,539,442,2314,2.83036,2.86104,94290.4,94924.1,1.70909e+06
NYU_1-29234,1057,604,2253,1025,360,2828,4304,2766,840,3896,2340,2048,1597,3117,543,1394,1435,559,959,996,3813,1211,5043,3047,649,4642,6779,4318,3506,3694,253,377,411,1806,1087,568,1861,1153,211,2683,5356,2859,793,3461,1990,2719,1433,3317,515,1296,1407,645,1334,1145,3784,1170,4960,3055,497,4679,6790,4330,3472,3575,269,414,356,1693,2.49752,2.50589,74470.3,74877,1.36522e+06
NYU_1-29235,1444,634,3001,1908,412,3522,5053,3986,1015,5974,2907,4017,1874,3573,928,1599,1705,860,1564,1768,5138,1553,5740,3990,961,7330,8620,6237,4804,5463,258,469,572,2039,1083,928,3248,1612,259,3886,7304,3646,1036,5567,2680,3481,2024,4292,956,2018,1895,1065,1719,1380,4625,1550,5440,4675,836,7145,8250,6431,4027,4006,298,383,367,2036,2.68807,2.70451,100917,100152,1.70329e+06
NYU_1-29236,1090,640,2549,1416,329,3229,3939,3160,1259,5099,2425,3020,1522,2862,827,1438,1676,616,1366,1631,4506,1181,4675,4578,596,5587,7606,5246,3723,4436,247,482,472,1904,889,704,1844,1696,217,3064,5883,2895,1112,5031,2311,3474,1509,3579,838,1441,1327,811,1280,1737,4201,1277,4738,4657,423,6321,7683,5154,3689,3623,284,319,317,1962,2.91596,2.94141,85331.8,86290.4,1.40588e+06
NYU_1-29237,1016,522,2833,1698,359,3405,4892,3580,1041,6175,2738,3040,2006,3128,683,1214,1884,661,1425,1613,4716,1223,4960,3742,924,6427,7555,5834,4242,4195,234,614,543,2399,962,833,2791,1694,377,3608,6167,3047,999,5227,2783,3334,2001,3402,840,1697,1535,887,1513,1962,4557,1453,4929,3978,702,6600,7801,6214,4221,4005,313,452,394,2323,2.8329,2.79061,91525.1,93603.7,1.57517e+06
NYU_1-29238,1066,674,2203,1530,431,3264,4638,3583,1036,4506,2002,2622,1655,2553,667,1374,1433,520,1180,1267,4565,1069,4652,4387,906,5506,7179,5271,3875,4141,242,555,480,1910,853,708,2007,1670,357,3015,6081,3294,1210,4826,1945,2669,1918,2908,630,1224,954,697,1406,1375,4610,1197,4938,5016,627,5511,6947,5185,3950,3401,360,438,338,1930,2.94209,3.00641,82942.2,84195.4,1.39863e+06
NYU_1-29239,1444,760,3100,1589,455,3698,5170,3764,1183,5427,3066,3478,1952,3642,652,1709,1464,623,1129,1285,4981,1529,6212,4637,978,6408,9271,6175,4547,4669,191,466,524,2197,1196,807,3186,1596,423,3766,6663,3777,1187,5390,2654,3424,2086,4106,903,2008,1761,908,1439,1526,4837,1551,5846,4845,468,6778,8987,6646,4176,4143,314,354,353,2221,2.8437,2.87941,98374.2,100325,1.58135e+06
NYU_1-29240,899,766,2758,1463,367,3247,4703,2865,1075,4608,2548,3649,1716,3163,583,1328,1907,630,1577,1522,4602,1000,5666,4093,948,5607,8605,6103,3938,3164,221,460,473,1945,1054,726,2412,1533,299,3289,5483,3228,1128,4394,2866,3189,2040,3311,735,1518,1514,935,1942,1635,3975,1211,5273,4299,666,7130,7552,5976,3710,3588,357,453,427,2193,2.90546,2.90729,88200,90041.6,1.49206e+06
NYU_1-29241,1031,368,2198,1340,305,3220,4020,2407,1102,3831,1970,2187,1653,2604,664,1457,1648,605,1180,1007,3635,904,4705,3742,667,5442,6605,5080,3433,3838,157,461,446,1885,970,734,2333,1296,251,2790,5314,3084,966,4403,2293,2501,1645,3361,540,1403,1251,628,1644,1063,3467,1055,4337,3728,432,5358,6520,4959,3364,3434,249,351,370,2078,2.88752,2.9082,75796.3,78175.6,1.3332e+06
NYU_1-29242,878,490,2226,1488,466,2792,4840,3264,1060,3909,2462,2967,1527,2617,682,1322,1416,627,1255,1439,4125,1006,4736,4463,692,5703,7600,5567,4033,4410,221,432,625,1920,704,701,1821,1645,349,2796,5902,3100,1043,4592,2200,3061,1574,3138,570,1371,1464,680,1700,1734,3648,1114,4535,3987,606,5595,7288,5876,3605,3330,336,452,453,2026,2.36505,2.30192,83258.7,82995.7,1.42031e+06
NYU_1-29243,1462,588,2281,1585,382,3477,4512,3241,1389,5086,3251,2510,1792,3153,648,1302,1593,770,1210,1341,4394,1093,5032,4031,903,6419,8631,5756,3852,4762,191,585,392,2166,1259,930,2514,1815,315,3406,6072,3076,923,5038,2725,3018,1814,3636,807,1752,1112,893,1525,1736,4292,1338,5411,3728,680,6306,7734,5770,3749,3145,274,506,303,2219,2.76492,2.75428,89780.9,89820.4,1.43184e+06
NYU_1-29244,828,749,2220,1713,387,3660,4727,3967,1231,5095,2795,2864,1642,3580,756,1487,1812,649,1202,1337,4188,1217,4712,4271,950,5941,7609,5812,3650,4398,190,505,491,2071,914,783,2078,1619,503,3423,5369,3063,999,4498,2414,2959,1678,3894,834,1701,1475,829,1536,1482,4581,1627,4810,4031,651,6289,7016,5695,4094,4387,347,470,451,2130,2.81687,2.78305,88705.4,88630.6,1.43057e+06
NYU_1-29245,1007,383,2286,1352,292,3210,4111,2432,993,4000,1936,2063,1380,2597,822,1491,1558,623,1146,925,3638,903,4641,3699,635,5558,6461,5026,3366,3832,165,473,386,1786,954,702,2341,1288,284,2652,5304,3062,1016,4220,2155,2503,1578,3391,599,1437,1265,645,1620,1079,3460,1119,4375,3725,350,5325,6365,4913,3327,3379,262,339,385,1986,2.88416,2.93212,75175.9,77406,1.33308e+06
NYU_1-29246,945,682,2513,1745,326,3532,3928,2812,1196,5209,2883,2901,1656,2731,813,1293,1454,761,1354,1470,4179,1381,4932,4041,739,5874,6137,5358,4485,3838,209,463,592,2195,889,665,2459,1599,355,3105,5430,3085,992,4365,2672,2780,1640,3102,697,1661,1216,948,1726,1712,4026,1183,4975,4067,649,5173,6649,5542,3438,3815,272,425,330,2197,2.74579,2.74176,84630,83840.2,1.4842e+06
NYU_1-29247,1034,744,2448,1486,348,3654,5436,2557,1162,5175,2669,2565,1693,3076,700,1411,1821,670,1714,1088,4140,1222,4566,3808,522,6162,7020,5720,3765,3652,236,412,550,1990,1147,877,1883,1647,290,3826,5720,3153,1144,5109,2298,3084,1627,2532,729,1637,1602,837,1912,1572,4401,1264,4676,3873,769,6683,6436,5825,3554,3429,322,415,405,1860,2.77143,2.77762,85213.5,86537.5,1.47006e+06
NYU_1-29248,1381,652,2498,1623,457,3868,6218,3762,1310,4976,3022,3058,2182,3462,722,1547,1590,701,1165,1170,5023,1468,5587,4526,816,6439,8082,5746,4119,4711,267,465,605,2379,928,1050,2151,1498,366,3605,5929,3476,1053,5875,2605,3030,1972,4097,813,1789,1401,921,1901,1227,5015,1125,5725,4547,785,6493,7672,6142,3791,4253,318,525,333,2106,2.73663,2.76893,95594.1,94515.4,1.4694e+06
NYU_1-29249,967,1098,3083,1571,557,3408,4420,3934,1113,5290,2622,2763,2196,2911,771,1586,1967,724,1294,1466,4418,1449,5100,4216,1171,6369,8621,6658,3847,4254,309,535,544,2363,1057,799,2520,1703,460,3703,6258,3671,795,4681,2401,3260,2099,3457,796,1988,1858,768,1740,1692,4454,1429,5616,4077,803,6689,8678,5920,3684,3933,401,494,357,2333,2.72322,2.76935,93596.3,94574.8,1.54832e+06
NYU_1-29250,1028,582,2458,1382,424,3473,4018,2797,823,5045,2790,3441,1591,2219,703,1555,1739,757,1239,1312,4575,1184,5175,4086,809,5310,7243,5155,4424,4209,179,491,643,2280,822,632,2089,1721,408,3215,4974,2788,968,4866,2464,3147,1808,3233,636,1931,1548,822,1646,1590,4761,1290,4904,3846,552,6352,7020,4893,4081,4045,274,407,472,2377,2.65237,2.68306,85137.3,86581.9,1.46843e+06
NYU_1-29251,1160,673,2254,1831,336,3547,5058,3246,1061,6381,2428,3718,1553,3439,786,1474,1463,645,1327,1776,4431,1287,4940,4672,636,6150,7173,5427,4035,4123,235,467,481,2104,1107,716,2348,1685,200,3027,6003,3003,934,6073,2530,3954,1863,3781,579,1464,1566,865,1501,1607,3877,1045,4389,4738,539,6189,6591,6193,3764,3685,365,476,295,1930,2.8414,2.91864,90317.4,88879.8,1.45505e+06
NYU_1-29252,563,649,2431,1161,449,3143,5509,4141,1631,5325,2406,3515,1632,3316,838,1380,1583,601,1388,1373,5091,1273,4991,4372,731,6410,7242,6012,4472,4227,253,506,602,2098,950,695,2382,1612,333,3561,5771,3488,1173,5243,2222,3383,1667,4143,714,1825,1394,757,1909,1233,4729,1334,4892,4567,525,6050,7216,6666,4063,4218,276,422,417,2035,2.72698,2.74687,91318,91864.9,1.48582e+06
NYU_1-29253,942,556,2208,1318,401,2650,5005,3109,889,4566,2404,2598,1698,2795,799,1342,1459,701,1462,1112,4446,1108,4479,3643,548,4601,6423,4861,3538,3225,211,573,389,1999,862,840,2028,1329,337,3406,5352,2851,935,4511,2235,2463,1754,3010,698,1458,1075,788,1594,1128,3917,1312,4471,3759,589,4879,5931,4902,3375,3639,277,325,371,1895,2.88338,2.79942,78060,78293.8,1.33678e+06
NYU_1-29254,802,629,1877,1073,355,2756,3721,2753,1134,4886,2317,2842,1493,2886,555,1333,1678,590,1226,1269,3666,1104,4167,3519,519,6050,6526,5497,3480,3913,198,497,471,1850,923,632,2143,1395,354,2716,4991,2744,905,4495,2147,2778,1626,3129,702,1340,1186,745,1408,1476,3870,1204,4498,3818,542,5877,6854,5090,3332,3255,266,495,281,1656,2.86835,2.83632,77629.7,78874,1.29411e+06
OHSU_1-28920,1285,864,2843,1377,464,3068,5623,3769,1069,4969,2816,3558,1742,3543,776,1616,1978,678,1800,1157,4355,1218,5278,4011,866,6496,8221,5776,4003,4520,262,444,450,2589,1223,655,2715,1434,449,3246,5666,3879,962,5322,2664,3171,1812,3988,753,1980,1729,854,1777,1339,4549,1172,5004,4418,702,6761,8406,5318,3663,4584,344,419,361,2568,2.73521,2.69076,93480.9,93884.1,1.66822e+06
OHSU_1-28924,1609,901,2992,1960,644,3882,6434,4370,1224,6203,3179,3903,2711,4146,966,1711,2194,780,1680,1355,5057,1748,6081,4827,1170,8067,8841,6057,4852,4937,274,577,510,2356,1275,1157,3696,1676,269,3773,7691,4961,1030,6789,3400,3059,2395,4658,701,2279,1660,891,1708,1285,5054,1786,5506,4690,971,8738,8912,6066,4807,4597,379,444,242,3020,2.65322,2.68723,108199,109568,1.85019e+06
